t,Q_total,cs_mean,rebound_mean,profit_total,profit_ratio_demarketers,profit_ratio_conventional,prop_rate,d_mean,r_mean,n_alive
26,1185.1803608749437,0.43112255933405186,0.0,114.86995124236947,-0.508129131305308,1.1850422313237003,0.125,0.11875,0.0,8
27,1183.436923774867,0.43271728163842055,0.0,114.49954621809779,-0.50514344752945,1.181028535951756,0.125,0.11875,0.0,8
28,1181.8482985900926,0.43417043178972836,0.0,114.16205310848441,-0.5024116468360897,1.1773698433995874,0.125,0.11875,0.0,8
29,1180.3999531081806,0.43549490669656615,0.0,113.85437998992828,-0.4999112186171206,1.1740329942850078,0.125,0.11875,0.0,8
30,1179.079206266406,0.4366962153415123,0.0,113.57382871040919,-0.4976225652627343,1.1709890588298217,0.125,0.11875,0.0,8
31,1177.8799082469861,0.4377902122352002,0.0,113.31908558820976,-0.4955389466715465,1.168224351876855,0.125,0.11875,0.0,8
32,1176.7870890259,0.438787177110116,0.0,113.08697104765605,-0.49363424247729915,1.1657043495020238,0.125,0.11875,0.0,7
33,1222.2871034327345,0.43420924776064596,0.0,139.32336559723745,0.0,1.349270236017395,0.125,0.11875,0.0,7
34,1226.3583819620885,0.43012581092673324,0.0,140.2014127321766,0.0,1.357773640022281,0.125,0.11875,0.0,7
35,1229.989859370181,0.4264834549273372,0.0,140.9846085540252,0.0,1.3653584611817722,0.125,0.11875,0.0,7
36,1233.229044534287,0.4232345370242609,0.0,141.6831992381001,0.0,1.3721239280734214,0.125,0.11875,0.0,7
37,1236.1183143471292,0.42033656035208855,0.0,142.30632415154957,0.0,1.378158550445873,0.125,0.11875,0.0,7
38,1238.6954680709314,0.41775161813880674,0.0,142.86213541014243,0.0,1.3835412770606652,0.125,0.11875,0.0,7
39,1240.994221811784,0.41544589795025194,0.0,143.35790452088582,0.0,1.3883425284673865,0.125,0.11875,0.0,7
40,1243.044649582177,0.4133892394762352,0.0,143.80011750538503,0.0,1.3926251182211402,0.125,0.11875,0.0,7
41,1244.8735767209932,0.41155474007616877,0.0,144.19455974820178,0.0,1.3964450745922714,0.125,0.11875,0.0,7
42,1246.5049308170555,0.40991840292642323,0.0,144.54639168006088,0.0,1.3998523735166333,0.125,0.11875,0.0,7
43,1247.9600547265122,0.40845882316861054,0.0,144.86021628588628,0.0,1.4028915923738219,0.125,0.11875,0.0,7
44,1249.257985778529,0.4071569079548306,0.0,145.14013932071546,0.0,1.4056024931452156,0.125,0.11875,0.0,7
45,1250.4157048214847,0.4059956267290983,0.0,145.3898230211557,0.0,1.4080205425799142,0.125,0.11875,0.0,7
46,1251.4483583674032,0.4049597884795013,0.0,145.61253401497277,0.0,1.4101773761727796,0.125,0.11875,0.0,7
47,1252.3694567404561,0.4040358430482779,0.0,145.81118605551114,0.0,1.4121012120238128,0.125,0.11875,0.0,7
48,1253.191050821516,0.4032117039015668,0.0,145.98837813995254,0.0,1.4138172199925394,0.125,0.11875,0.0,7
49,1253.9238897007428,0.40247659004117287,0.0,146.14642851003595,0.0,1.415347850976301,0.125,0.11875,0.0,7
50,1254.5775613005026,0.4018208849909895,0.0,146.28740498001264,0.0,1.4167131306198333,0.125,0.11875,0.0,7
51,1255.1606178080906,0.4012360110139767,0.0,146.4131519885516,0.0,1.4179309212981053,0.125,0.11875,0.0,7
52,1255.6806875591196,0.4007143169147589,0.0,146.52531472847892,0.0,1.4190171557995865,0.125,0.11875,0.0,7
53,1256.1445748351287,0.4002489779605442,0.0,146.6253606699928,0.0,1.419986045766753,0.125,0.11875,0.0,7
54,1256.5583488809034,0.39983390661153956,0.0,146.7145987589089,0.0,1.4208502676205488,0.125,0.11875,0.0,7
55,1256.9274233060091,0.3994636728933827,0.0,146.79419654108148,0.0,1.4216211284009932,0.125,0.11875,0.0,7
56,1257.2566269092017,0.39913343337020146,0.0,146.86519543700837,0.0,1.4223087136933354,0.125,0.11875,0.0,7
57,1257.5502668522454,0.3988388677893789,0.0,146.92852436644276,0.0,1.4229220195749324,0.125,0.11875,0.0,7
58,1257.812185009514,0.39857612256942926,0.0,146.98501190123557,0.0,1.4234690703088506,0.125,0.11875,0.0,7
59,1258.0458082305809,0.39834176039187635,0.0,147.03539710540036,0.0,1.4239570233239378,0.125,0.11875,0.0,7
60,1258.2541931732824,0.3981327152378561,0.0,147.08033920419913,0.0,1.4243922628546033,0.125,0.11875,0.0,7
61,1258.440066293765,0.39794625228136254,0.0,147.12042620874212,0.0,1.4247804834653321,0.125,0.11875,0.0,7
62,1258.6058595166799,0.3977799321145777,0.0,147.15618260893018,0.0,1.4251267645526002,0.125,0.11875,0.0,7
63,1258.7537420521426,0.3976315788373773,0.0,147.1880762353756,0.0,1.4254356367988097,0.125,0.11875,0.0,7
64,1258.885648775703,0.39749925159364013,0.0,147.2165243800718,0.0,1.4257111414476094,0.125,0.11875,0.0,7
65,1259.0033055425977,0.39738121918207003,0.0,147.2418992558837,0.0,1.4259568831760618,0.125,0.11875,0.0,7
66,1259.1082517674345,0.3972759374094472,0.0,147.26453286627822,0.0,1.4261760772553032,0.125,0.11875,0.0,7
67,1259.20186056472,0.39718202889009385,0.0,147.2847213490039,0.0,1.4263715916166981,0.125,0.11875,0.0,7
68,1259.2853567137176,0.39709826502733214,0.0,147.30272885054848,0.0,1.4265459843738282,0.125,0.11875,0.0,7
69,1259.3598326826286,0.3970235499412508,0.0,147.31879098205158,0.0,1.4267015372911096,0.125,0.11875,0.0,7
70,1259.4262629217915,0.39695690613255297,0.0,147.33311790189993,0.0,1.4268402856370337,0.125,0.11875,0.0,7
71,1259.485516612808,0.3968974616949649,0.0,147.34589706531415,0.0,1.4269640448124032,0.125,0.11875,0.0,7
72,1259.5383690404751,0.39684443890893584,0.0,147.3572956769181,0.0,1.427074434102119,0.125,0.11875,0.0,7
73,1259.5855117362282,0.39679714406743255,0.0,147.36746287836135,0.0,1.4271728978611031,0.125,0.11875,0.0,7
74,1259.6275615258348,0.39675495840074043,0.0,147.37653169962294,0.0,1.4272607244115998,0.125,0.11875,0.0,7
75,1259.6650685997006,0.3967173299815625,0.0,147.3846207995237,0.0,1.4273390628990856,0.125,0.11875,0.0,7
76,1259.6985237113702,0.3966837665045272,0.0,147.39183601821702,0.0,1.4274089383272843,0.125,0.11875,0.0,7
77,1259.7283645983916,0.3966538288456552,0.0,147.3982717619678,0.0,1.4274712649689956,0.125,0.11875,0.0,7
78,1259.754981709555,0.3966271253175349,0.0,147.4040122383388,0.0,1.427526858328191,0.125,0.11875,0.0,7
79,1259.7787233134363,0.39660330654505954,0.0,147.4091325579427,0.0,1.4275764458098803,0.125,0.11875,0.0,7
80,1259.7999000550865,0.39658206089469217,0.0,147.41369971717762,0.0,1.427620676237364,0.125,0.11875,0.0,7
81,1259.818789020448,0.39656311039746867,0.0,147.4177734747941,0.0,1.4276601283413026,0.125,0.11875,0.0,7
82,1259.835637361735,0.39654620711240585,0.0,147.42140713377586,0.0,1.4276953183318037,0.125,0.11875,0.0,7
83,1259.8506655311494,0.39653112988274075,0.0,147.42464823875122,0.0,1.427726706652466,0.125,0.11875,0.0,7
84,1259.864070165263,0.3965176814425702,0.0,147.42753919806376,0.0,1.4277547040047922,0.125,0.11875,0.0,7
85,1259.8760266578254,0.3965056858360385,0.0,147.43011783864625,0.0,1.427779676721841,0.125,0.11875,0.0,7
86,1259.8866914546127,0.3964949861153123,0.0,147.43241790094766,0.0,1.4278019515613192,0.125,0.11875,0.0,7
87,1259.8962041003772,0.3964854422872279,0.0,147.43446948039596,0.0,1.4278218199809098,0.125,0.11875,0.0,7
88,1259.9046890646719,0.3964769294817494,0.0,147.43629942117136,0.0,1.427839541951746,0.125,0.11875,0.0,7
89,1259.9122573704242,0.3964693363182772,0.0,147.4379316674386,0.0,1.427855349359906,0.125,0.11875,0.0,7
90,1259.9190080465846,0.3964625634484341,0.0,147.43938757663733,0.0,1.4278694490404569,0.125,0.11875,0.0,7
91,1259.9250294238368,0.396456522256267,0.0,147.44068619892676,0.0,1.4278820254837221,0.125,0.11875,0.0,7
92,1259.930400290344,0.39645113369885787,0.0,147.44184452644345,0.0,1.4278932432492069,0.125,0.11875,0.0,7
93,1259.9351909226311,0.3964463272721788,0.0,147.44287771563057,0.0,1.4279032491187351,0.125,0.11875,0.0,7
94,1259.9394640051105,0.39644204008866035,0.0,147.44379928555054,0.0,1.4279121740169967,0.125,0.11875,0.0,7
95,1259.943275450259,0.39643821605440493,0.0,147.4446212947716,0.0,1.4279201347245987,0.125,0.11875,0.0,7
96,1259.9466751302066,0.39643480513528456,0.0,147.44535449914855,0.0,1.4279272354060857,0.125,0.11875,0.0,7
97,1259.9497075292766,0.39643176270231684,0.0,147.44600849255534,0.0,1.4279335689728536,0.125,0.11875,0.0,7
98,1259.9524123260426,0.3964290489477586,0.0,147.44659183241623,0.0,1.4279392182988544,0.125,0.11875,0.0,7
99,1259.954824912498,0.39642662836427706,0.0,147.44711215167462,0.0,1.4279442573049503,0.125,0.11875,0.0,7
100,1259.9569768571432,0.3964244692803834,0.0,147.44757625866623,0.0,1.427948751926132,0.125,0.11875,0.0,7
101,1259.95889631805,0.39642254344605254,0.0,147.44799022620435,0.0,1.4279527609742588,0.125,0.11875,0.0,7
102,1259.9606084112875,0.3964208256631077,0.0,147.44835947103763,0.0,1.4279563369075647,0.125,0.11875,0.0,7
103,1259.962135539566,0.3964192934555322,0.0,147.44868882472838,0.0,1.427959526517076,0.125,0.11875,0.0,7
104,1259.9634976853567,0.39641792677539767,0.0,147.44898259686903,0.0,1.4279623715388274,0.125,0.11875,0.0,7
105,1259.9647126723648,0.39641670774056015,0.0,147.4492446314741,0.0,1.4279649091999862,0.125,0.11875,0.0,7
106,1259.9657963987388,0.3964156204006915,0.0,147.44947835727572,0.0,1.4279671727059395,0.125,0.11875,0.0,7
107,1259.9667630451027,0.39641465052858665,0.0,147.4496868325898,0.0,1.4279691916747972,0.125,0.11875,0.0,7
