t,Q_total,cs_mean,rebound_mean,profit_total,profit_ratio_demarketers,profit_ratio_conventional,prop_rate,d_mean,r_mean,n_alive
32,1801.7482221639325,0.2294817421506558,0.5427950650595732,206.73216522469022,0.8146286976907656,1.1232179616746465,0.25,0.13999999999999999,0.12,8
33,1802.771303129076,0.22899705105751111,0.5432562312340554,208.41314683853633,0.8453758995244902,1.1243099808713326,0.25,0.126,0.108,8
34,1805.652808268479,0.2285194244548678,0.5436494822208293,205.33455144293634,0.8381539862154167,1.1059469114295954,0.25,0.126,0.108,8
35,1806.5879193608453,0.22808050199121374,0.5440023837156266,207.17871729614973,0.8724347890110811,1.1069620195058925,0.25,0.126,0.108,8
36,1807.4393130194228,0.22767714548994664,0.5443190548286445,208.8865787199162,0.904227553645071,1.1078868679077996,0.25,0.126,0.108,8
37,1808.2145742596022,0.22730647098889278,0.5446013602055205,210.46825588305654,0.9337127673943412,1.1087295719997314,0.25,0.126,0.108,8
38,1808.9193079820511,0.2269658282235179,0.5448537491651303,211.93289870375412,0.961057434419125,1.1094961955238525,0.25,0.126,0.108,8
39,1809.56009320048,0.22647179283908941,0.5448934465186588,213.2892243539536,0.9864168862213765,1.1101937734973595,0.25,0.11479999999999999,0.0984,8
40,1813.163114704235,0.22596874568297537,0.5448833749113177,209.7947199765129,0.9715688104574749,1.0915667431445066,0.25,0.11479999999999999,0.0984,8
41,1813.7724660770568,0.22550658522161515,0.5448734524745023,211.2640408153694,0.9992813843544228,1.0922422922514496,0.25,0.11479999999999999,0.0984,8
42,1814.331068296886,0.22494504391302128,0.544720519189972,212.61951850408715,1.0248580912655614,1.0928617309096533,0.25,0.10583999999999999,0.09072,8
43,1818.6176284448256,0.22427457401544235,0.5444217280823883,209.5045465358283,1.0151754264285788,1.0750734899852263,0.25,0.09867199999999998,0.084576,8
44,1823.326387768388,0.2236081002817444,0.5440995643754981,207.12772293775612,1.0159617034234913,1.0587756708267395,0.25,0.09867199999999998,0.084576,8
45,1823.858323738854,0.2229960380626337,0.5438086907917627,208.46109268633757,1.04116964320089,1.059368876120286,0.25,0.09867199999999998,0.084576,8
46,1824.3501317581297,0.22221968553755136,0.5433252630720731,209.68302991623503,1.0642578540788252,1.0599168554214289,0.25,0.084672,0.072576,8
