t,Q_total,cs_mean,rebound_mean,profit_total,profit_ratio_demarketers,profit_ratio_conventional,prop_rate,d_mean,r_mean,n_alive
39,1093.3118993941448,0.5014608920581801,0.0,149.51638095784764,1.1152542006065946,1.0190460225758036,0.25,0.1435,0.164,8
40,1092.94077889091,0.5018336674467548,0.0,150.18802517402293,1.1362866592407166,1.0182828197731286,0.25,0.1435,0.164,8
41,1092.6021395799253,0.5021738512323564,0.0,150.82280527984244,1.1560898019583554,1.0175864799626935,0.25,0.1435,0.164,8
42,1092.2931349394753,0.502484295133879,0.0,151.42272302929905,1.174737094157702,1.0169511349411537,0.25,0.1435,0.164,8
43,1092.0111683830946,0.5027676010684222,0.0,151.9896754480095,1.1922975294972276,1.016371432904486,0.25,0.1435,0.164,8
44,1091.753871250813,0.5030261430694426,0.0,152.52545981292317,1.2088359057515932,1.0158424928171366,0.25,0.1435,0.164,8
45,1091.519082747169,0.503262087276878,0.0,153.03177845418764,1.2244130835290208,1.0153598628397258,0.25,0.1435,0.164,8
46,1091.304831652577,0.5034774101695286,0.0,153.5102433780585,1.2390862289133615,1.014919482450541,0.25,0.1435,0.164,8
47,1091.109319650188,0.5036739151948347,0.0,153.96238071098074,1.2529090410291284,1.014517647929255,0.25,0.15469999999999998,0.1768,8
48,1077.5758712947124,0.5039903961468903,0.0,164.11628605911912,1.2817176767384804,1.0993661284604108,0.25,0.15469999999999998,0.1768,8
49,1077.2921485095067,0.5042792334957299,0.0,164.42537562435322,1.2964560640793668,1.097328475644259,0.25,0.15469999999999998,0.1768,8
50,1077.0332186156968,0.5045428430839191,0.0,164.72392967323253,1.3103471326107012,1.0954752613366951,0.25,0.15469999999999998,0.1768,8
51,1076.796913408254,0.5047834294713408,0.0,165.01193827609453,1.3234407572656304,1.0937897681945457,0.25,0.15469999999999998,0.1768,8
52,1076.5812545187766,0.5050030044335966,0.0,165.28944727036702,1.335783816754351,1.0922567963596201,0.25,0.15469999999999998,0.1768,8
53,1076.384436764463,0.5052034038380863,0.0,165.55654998128279,1.3474203764512866,1.0908625254826247,0.25,0.15469999999999998,0.1768,8
54,1076.2048129617738,0.5053863030404285,0.0,165.81337988982753,1.3583918600049003,1.089594389317339,0.25,0.15469999999999998,0.1768,8
55,1076.0408800753526,0.5055532309312851,0.0,166.06010414947752,1.368737210367202,1.0884409617369768,0.25,0.15469999999999998,0.1768,8
56,1075.8912665842586,0.5057055827521719,0.0,166.29691786305605,1.3784930408974105,1.087391853129769,0.25,0.15469999999999998,0.1768,8
